_link,_link_releases,_link_releases_contracts,_link_main,id,description,quantity,classification_scheme,classification_id,classification_description,unit_id,unit_name,unit_value_amount,unit_value_currency
0.releases.3428.contracts.0.items.597,0.releases.3428,0.releases.3428.contracts.0,0,dd4aca2f-dbed-4906-a8fa-ac5b23be8478,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406114,"Car or truck insurance,GR 286 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.598,0.releases.3428,0.releases.3428.contracts.0,0,77d6814c-039c-4bac-8ea0-eb1fe1a471cc,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406114,"Car or truck insurance,GR 286 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.599,0.releases.3428,0.releases.3428.contracts.0,0,cb0495c5-f2bb-4e7c-9cab-9bf10297877d,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406114,"Car or truck insurance,GR 286 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.600,0.releases.3428,0.releases.3428.contracts.0,0,c40e2a28-ecc2-4b24-b095-1cb14468c5cc,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406115,"Car or truck insurance,GR 287 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.601,0.releases.3428,0.releases.3428.contracts.0,0,a36eee77-509a-40f8-b881-e164b7548be0,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406115,"Car or truck insurance,GR 287 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.602,0.releases.3428,0.releases.3428.contracts.0,0,ab18b003-70b4-4aae-bcd3-c981ec31343c,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406115,"Car or truck insurance,GR 287 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.603,0.releases.3428,0.releases.3428.contracts.0,0,6877b854-9ccd-488e-b2c5-7b0950c460e7,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406115,"Car or truck insurance,GR 287 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.604,0.releases.3428,0.releases.3428.contracts.0,0,66f82400-61e7-4886-a09d-b4995402ea4c,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406115,"Car or truck insurance,GR 287 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.605,0.releases.3428,0.releases.3428.contracts.0,0,64a986c2-6d23-4d95-aae1-9ad6ca8caebe,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406116,"Car or truck insurance,GR 288 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.606,0.releases.3428,0.releases.3428.contracts.0,0,ad687347-c470-4659-b9bc-cdf79cbce1ec,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406116,"Car or truck insurance,GR 288 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.607,0.releases.3428,0.releases.3428.contracts.0,0,297323e4-0371-4c07-bb9a-a2941b8989b7,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406116,"Car or truck insurance,GR 288 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.608,0.releases.3428,0.releases.3428.contracts.0,0,ab259c67-d20a-4d43-9d7b-7d7c3e5cdb92,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406116,"Car or truck insurance,GR 288 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.609,0.releases.3428,0.releases.3428.contracts.0,0,bd187229-6dc0-4cf1-a15c-b8a2f9f75eff,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406116,"Car or truck insurance,GR 288 E/TOYOTA HILUX",1989679,RWF
0.releases.3428.contracts.0.items.610,0.releases.3428,0.releases.3428.contracts.0,0,8e09dbcb-66d7-4676-bdc8-d1105ee56bea,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406117,"Car or truck insurance,GP316B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.611,0.releases.3428,0.releases.3428.contracts.0,0,5559616a-8dbc-4573-9951-952ef484eb11,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406117,"Car or truck insurance,GP316B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.612,0.releases.3428,0.releases.3428.contracts.0,0,5e4b7969-f023-49ac-b2f1-bbb861af1371,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406117,"Car or truck insurance,GP316B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.613,0.releases.3428,0.releases.3428.contracts.0,0,f8fe80ff-2e61-4e72-8863-61bdf25a10a9,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406117,"Car or truck insurance,GP316B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.614,0.releases.3428,0.releases.3428.contracts.0,0,001d35f0-00ea-45b4-b718-e9e902bfbb41,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406117,"Car or truck insurance,GP316B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.615,0.releases.3428,0.releases.3428.contracts.0,0,cf45e4aa-13ab-43da-b629-dc24c19005f1,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406118,"Car or truck insurance,GP317B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.616,0.releases.3428,0.releases.3428.contracts.0,0,6d5194d8-4a86-4ea0-958e-11400681b46d,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406118,"Car or truck insurance,GP317B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.617,0.releases.3428,0.releases.3428.contracts.0,0,b8cf03ff-6d4c-4b74-9f31-f54db49334c1,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406118,"Car or truck insurance,GP317B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.618,0.releases.3428,0.releases.3428.contracts.0,0,9133efbc-5a3a-4831-a171-a976d0b7181a,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406118,"Car or truck insurance,GP317B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.619,0.releases.3428,0.releases.3428.contracts.0,0,47a18359-149d-420c-a2f3-e8b91cea6e68,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406118,"Car or truck insurance,GP317B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.620,0.releases.3428,0.releases.3428.contracts.0,0,7e6bb7e3-c3c2-47c1-9657-ff5c8e97a215,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406119,"Car or truck insurance,GP318B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.621,0.releases.3428,0.releases.3428.contracts.0,0,31c295c9-1fef-406a-b851-7c49997aadc2,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406119,"Car or truck insurance,GP318B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.622,0.releases.3428,0.releases.3428.contracts.0,0,005ff143-7240-4f4b-a040-86b9dc2c5c80,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406119,"Car or truck insurance,GP318B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.623,0.releases.3428,0.releases.3428.contracts.0,0,28da7f6d-a8d9-4205-9659-9a3659c32cec,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406119,"Car or truck insurance,GP318B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.624,0.releases.3428,0.releases.3428.contracts.0,0,42b2ca1a-2584-4f38-8468-5562adc538ac,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406119,"Car or truck insurance,GP318B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.625,0.releases.3428,0.releases.3428.contracts.0,0,3dd1fa81-8717-4c5c-9b08-124396c8b8ec,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406120,"Car or truck insurance,GP319B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.626,0.releases.3428,0.releases.3428.contracts.0,0,e58c916f-bc66-4e26-b52c-727d9bd7e896,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406120,"Car or truck insurance,GP319B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.627,0.releases.3428,0.releases.3428.contracts.0,0,96cfbb2c-dd31-405c-9a36-8e8dad71b3af,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406120,"Car or truck insurance,GP319B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.628,0.releases.3428,0.releases.3428.contracts.0,0,718d3be8-4d91-42a2-a567-32070bea781c,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406120,"Car or truck insurance,GP319B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3428.contracts.0.items.629,0.releases.3428,0.releases.3428.contracts.0,0,8ac9bdd8-42fb-4ca0-a03e-77d90aea4027,Car or truck insurance,1,UNSPSC,84131503,Car or truck insurance,10406120,"Car or truck insurance,GP319B/TOYOTA L/C   S/C",3927865,RWF
0.releases.3437.contracts.0.items.0,0.releases.3437,0.releases.3437.contracts.0,0,a1ce1f5c-517b-4603-8566-670d0cb7b48f,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245669,"Food service dinnerware, NA, Standard cycle lunch for Staff",7800,RWF
0.releases.3437.contracts.0.items.1,0.releases.3437,0.releases.3437.contracts.0,0,e9aac500-8cee-49c3-8965-7aa18fd5a944,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245669,"Food service dinnerware, NA, Standard cycle lunch for Staff",7800,RWF
0.releases.3437.contracts.0.items.2,0.releases.3437,0.releases.3437.contracts.0,0,5d09647e-5ac1-4c79-aada-e12f37fd6f7e,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245669,"Food service dinnerware, NA, Standard cycle lunch for Staff",7800,RWF
0.releases.3437.contracts.0.items.3,0.releases.3437,0.releases.3437.contracts.0,0,bd6522b7-e325-4a8a-8191-cdab2efa881d,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245669,"Food service dinnerware, NA, Standard cycle lunch for Staff",7800,RWF
0.releases.3437.contracts.0.items.4,0.releases.3437,0.releases.3437.contracts.0,0,96cc3c0b-cc6d-4cba-9d32-55dd5be04358,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245669,"Food service dinnerware, NA, Standard cycle lunch for Staff",7800,RWF
0.releases.3437.contracts.0.items.5,0.releases.3437,0.releases.3437.contracts.0,0,1f8ccc90-e83a-4f5e-a55b-e023516a481f,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245668,"Food service dinnerware, NA, Catering services:  Lunch or Dinner for meetings and trainings",12500,RWF
0.releases.3437.contracts.0.items.6,0.releases.3437,0.releases.3437.contracts.0,0,6f7d656c-fe0c-4cda-b12f-92c4fd8aad09,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245668,"Food service dinnerware, NA, Catering services:  Lunch or Dinner for meetings and trainings",12500,RWF
0.releases.3437.contracts.0.items.7,0.releases.3437,0.releases.3437.contracts.0,0,dff38b42-5939-430f-98aa-c8c972fe5ad1,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245668,"Food service dinnerware, NA, Catering services:  Lunch or Dinner for meetings and trainings",12500,RWF
0.releases.3437.contracts.0.items.8,0.releases.3437,0.releases.3437.contracts.0,0,378a3522-77db-48d6-b26b-45cad981b6dc,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245668,"Food service dinnerware, NA, Catering services:  Lunch or Dinner for meetings and trainings",12500,RWF
0.releases.3437.contracts.0.items.9,0.releases.3437,0.releases.3437.contracts.0,0,2e93a141-c2b2-43d8-8221-bbf907430104,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245668,"Food service dinnerware, NA, Catering services:  Lunch or Dinner for meetings and trainings",12500,RWF
0.releases.3437.contracts.0.items.10,0.releases.3437,0.releases.3437.contracts.0,0,7bdc8848-871d-4a53-893a-546706aff72a,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245666,"Food service dinnerware, NA, Catering services: Break tea and snack for meetings and trainings",3700,RWF
0.releases.3437.contracts.0.items.11,0.releases.3437,0.releases.3437.contracts.0,0,c7d2bea4-e370-43c3-b886-89fee30d3232,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245666,"Food service dinnerware, NA, Catering services: Break tea and snack for meetings and trainings",3700,RWF
0.releases.3437.contracts.0.items.12,0.releases.3437,0.releases.3437.contracts.0,0,a58c993a-7c1c-4313-920b-bee64620ad7d,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245666,"Food service dinnerware, NA, Catering services: Break tea and snack for meetings and trainings",3700,RWF
0.releases.3437.contracts.0.items.13,0.releases.3437,0.releases.3437.contracts.0,0,ad901a0a-1cd5-4e8b-a15f-19c67a8aa686,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245666,"Food service dinnerware, NA, Catering services: Break tea and snack for meetings and trainings",3700,RWF
0.releases.3437.contracts.0.items.14,0.releases.3437,0.releases.3437.contracts.0,0,5f73a755-c063-4fa6-857e-77c54509f591,Food service dinnerware,1,UNSPSC,48101901,Food service dinnerware,10245666,"Food service dinnerware, NA, Catering services: Break tea and snack for meetings and trainings",3700,RWF
0.releases.3469.contracts.0.items.0,0.releases.3469,0.releases.3469.contracts.0,0,0da2e068-6e25-4095-833e-11aa5248b050,House,1,UNSPSC,95141601,House,10440073,"House,Hardcore Stones (CuM)",24780,RWF
0.releases.3469.contracts.0.items.1,0.releases.3469,0.releases.3469.contracts.0,0,e7ba884f-bd3e-47b6-a57b-2389b59295bc,House,1,UNSPSC,95141601,House,10440073,"House,Hardcore Stones (CuM)",24780,RWF
0.releases.3469.contracts.0.items.2,0.releases.3469,0.releases.3469.contracts.0,0,7eb7f8ec-6a68-4225-a5a1-a53870e62d2e,House,1,UNSPSC,95141601,House,10440074,"House,Coarse sand (CuM)",20060,RWF
0.releases.3469.contracts.0.items.3,0.releases.3469,0.releases.3469.contracts.0,0,fe058ae6-1f7a-4419-8425-1ddd2b00c4d2,House,1,UNSPSC,95141601,House,10440074,"House,Coarse sand (CuM)",20060,RWF
0.releases.3469.contracts.0.items.4,0.releases.3469,0.releases.3469.contracts.0,0,31ee6647-f896-4ef8-9dae-43ddb8e418d3,House,1,UNSPSC,95141601,House,10440075,"House,Gravels (CuM)",47200,RWF
0.releases.3469.contracts.0.items.5,0.releases.3469,0.releases.3469.contracts.0,0,210bda69-6c6f-4024-ade7-1fe7e98ff4ae,House,1,UNSPSC,95141601,House,10440075,"House,Gravels (CuM)",47200,RWF
0.releases.3469.contracts.0.items.6,0.releases.3469,0.releases.3469.contracts.0,0,498d8392-63ce-4c2a-8051-be4f0632dfcd,House,1,UNSPSC,95141601,House,10440076,"House,Weep holes (Pcs)",2360,RWF
0.releases.3469.contracts.0.items.7,0.releases.3469,0.releases.3469.contracts.0,0,b969b1f1-dc71-471a-a3f1-8652a084d04e,House,1,UNSPSC,95141601,House,10440076,"House,Weep holes (Pcs)",2360,RWF
0.releases.3469.contracts.0.items.8,0.releases.3469,0.releases.3469.contracts.0,0,5265c382-881b-4fc6-a7a8-50bd32b59657,House,1,UNSPSC,95141601,House,10440077,"House,Binding Wires (Kg)",5900,RWF
0.releases.3469.contracts.0.items.9,0.releases.3469,0.releases.3469.contracts.0,0,ad0ceb77-2f95-430d-9d32-e1934e13c0ef,House,1,UNSPSC,95141601,House,10440077,"House,Binding Wires (Kg)",5900,RWF
0.releases.3469.contracts.0.items.10,0.releases.3469,0.releases.3469.contracts.0,0,e0c7580a-3cba-4da9-89ff-e61646777561,House,1,UNSPSC,95141601,House,10440078,"House,Prime metal/ Antirouille (Pot of 4kg)",21240,RWF
0.releases.3469.contracts.0.items.11,0.releases.3469,0.releases.3469.contracts.0,0,d7a9bcc3-4e8d-4e68-8ae6-fa0ea55cb4d6,House,1,UNSPSC,95141601,House,10440078,"House,Prime metal/ Antirouille (Pot of 4kg)",21240,RWF
0.releases.3469.contracts.0.items.12,0.releases.3469,0.releases.3469.contracts.0,0,701c1215-e0dc-4563-ad52-116e64c1e2df,House,1,UNSPSC,95141601,House,10440079,"House,Email paint for guardrails  (Pot of 4kg)",29500,RWF
0.releases.3469.contracts.0.items.13,0.releases.3469,0.releases.3469.contracts.0,0,1a02d6d7-8e6f-42d3-ac2c-3c8eafecb863,House,1,UNSPSC,95141601,House,10440079,"House,Email paint for guardrails  (Pot of 4kg)",29500,RWF
0.releases.3469.contracts.0.items.14,0.releases.3469,0.releases.3469.contracts.0,0,dbb03962-6b4e-4672-bc3a-68840ee02967,House,1,UNSPSC,95141601,House,10440080,"House,Thiner (liter)",8260,RWF
0.releases.3469.contracts.0.items.15,0.releases.3469,0.releases.3469.contracts.0,0,a166fdf3-adee-41c3-877d-22e328271bca,House,1,UNSPSC,95141601,House,10440080,"House,Thiner (liter)",8260,RWF
0.releases.3469.contracts.0.items.16,0.releases.3469,0.releases.3469.contracts.0,0,37debf79-2836-470f-a34e-4a93e2bebcc3,House,1,UNSPSC,95141601,House,10440081,"House,Antitermit chemical (liter)",7080,RWF
0.releases.3469.contracts.0.items.17,0.releases.3469,0.releases.3469.contracts.0,0,77be9d81-86ee-4238-a43a-7fd5c625f21a,House,1,UNSPSC,95141601,House,10440081,"House,Antitermit chemical (liter)",7080,RWF
0.releases.3469.contracts.0.items.18,0.releases.3469,0.releases.3469.contracts.0,0,605ca8a3-faa8-43e6-907d-97b76b76b360,House,1,UNSPSC,95141601,House,10440082,"House,Timber/Planches of 4m long, (Pcs)",3894,RWF
0.releases.3469.contracts.0.items.19,0.releases.3469,0.releases.3469.contracts.0,0,ca791529-aa4d-4cf2-9cd9-a2e5079e7854,House,1,UNSPSC,95141601,House,10440082,"House,Timber/Planches of 4m long, (Pcs)",3894,RWF
0.releases.3469.contracts.0.items.20,0.releases.3469,0.releases.3469.contracts.0,0,9b684729-528d-44e4-a1aa-3f58e7a18d12,House,1,UNSPSC,95141601,House,10440083,"House,Scaffolding ( Madrie with minimum 380cm long, 13cm wide and 3.5cm thick), (Pcs)",5310,RWF
0.releases.3469.contracts.0.items.21,0.releases.3469,0.releases.3469.contracts.0,0,af3f6d68-145f-499b-a8f6-76719cb63442,House,1,UNSPSC,95141601,House,10440083,"House,Scaffolding ( Madrie with minimum 380cm long, 13cm wide and 3.5cm thick), (Pcs)",5310,RWF
0.releases.3469.contracts.0.items.22,0.releases.3469,0.releases.3469.contracts.0,0,0dfb955a-4516-4a53-ae4c-9ab9a3f0454c,House,1,UNSPSC,95141601,House,10440084,"House,Cutting disques (Pcs)",5900,RWF
0.releases.3469.contracts.0.items.23,0.releases.3469,0.releases.3469.contracts.0,0,4785106b-c8cc-4a65-9511-977e4bcf1dc2,House,1,UNSPSC,95141601,House,10440084,"House,Cutting disques (Pcs)",5900,RWF
0.releases.3469.contracts.0.items.24,0.releases.3469,0.releases.3469.contracts.0,0,9c24f0bd-9b0f-4339-9b31-f9bf2f077623,House,1,UNSPSC,95141601,House,10440085,"House,Sanding disque (disque a poncer) (Pcs)",8260,RWF
0.releases.3469.contracts.0.items.25,0.releases.3469,0.releases.3469.contracts.0,0,f9c4e653-7c0e-41c6-b3f1-879928bf3609,House,1,UNSPSC,95141601,House,10440085,"House,Sanding disque (disque a poncer) (Pcs)",8260,RWF
0.releases.3469.contracts.0.items.26,0.releases.3469,0.releases.3469.contracts.0,0,0e2ccc57-7197-4674-985d-6606300304e7,House,1,UNSPSC,95141601,House,10440086,"House,Welding rod (Kg)",5310,RWF
